Price,Date,Close,High,Low,Open,Volume
Ticker,,MSFT,MSFT,MSFT,MSFT,MSFT
402,2022-08-09,274.3509826660156,275.10901823396375,269.79304134775583,271.7659090647991,23405200
403,2022-08-10,281.0177917480469,281.6494830162943,278.8603016635988,280.05567781115093,24687800
404,2022-08-11,278.93804931640625,283.0100692187593,278.44243011883435,282.6602203734145,20065900
405,2022-08-12,283.6903381347656,283.6903381347656,278.8602832920289,280.3569279405796,22619700
406,2022-08-15,285.2064208984375,285.89642028825256,281.94101695182127,282.80597041000163,18085700
407,2022-08-16,284.46783447265625,285.7604008093183,282.24233787382076,283.76810711776506,18102900
408,2022-08-17,283.71795654296875,285.69498211953976,281.91622669920514,282.17917029841624,18253400
409,2022-08-18,282.597900390625,284.2924848210628,281.5363182612863,282.61736778226833,17186200
410,2022-08-19,278.6828308105469,281.7019413989966,278.1082305899692,281.3610688013757,20570000
411,2022-08-22,270.5019836425781,275.0890656643179,269.98581542969623,274.7189771869294,25061100
412,2022-08-23,269.2262268066406,271.58305961695726,268.2133575622362,269.2262268066406,17527400
413,2022-08-24,268.5931701660156,269.99559523146576,267.93089241978953,268.22308164579806,18137000
414,2022-08-25,271.57330322265625,271.73885036051576,267.3562796674805,270.09294921143464,16583400
415,2022-08-26,261.0940856933594,273.024417273925,260.9869704514699,271.79728794342236,27549300
416,2022-08-29,258.3087463378906,260.4221028280278,256.9647531378231,258.91256247792984,20338500
417,2022-08-30,256.1077575683594,260.081276247606,253.8580397603448,259.71121737335454,22767100
418,2022-08-31,254.64682006835938,260.1396261931701,254.51045916721912,258.46453892458584,24791800
419,2022-09-01,253.6047821044922,254.08201562576158,248.7450070823957,252.11470907784698,23263400
420,2022-09-02,249.37802124023438,257.83150643317526,247.82951641986838,254.87085770904451,22855400
421,2022-09-06,246.64137268066406,251.10184326326072,245.36555986305348,249.5144035204149,21328200
422,2022-09-07,251.35508728027344,252.07576732439404,246.61217564051898,248.05355058936814,24126700
423,2022-09-08,251.7738037109375,253.63396504293286,248.141143754038,250.7901802862265,20319900
424,2022-09-09,257.5588073730469,258.30873295170056,253.4976417532625,253.7021534014361,22084700
425,2022-09-12,259.69171142578125,260.47085310586147,258.24060277088006,258.8444189971821,18747700
426,2022-09-13,245.41424560546875,253.60477266828747,245.02467481719648,252.08548374554073,33353300
427,2022-09-14,245.6382293701172,247.59577234574667,243.33981382641142,246.91404207019949,23913000
428,2022-09-15,238.97674560546875,244.83964133633745,237.65223458820603,243.25218674358922,31530900
429,2022-09-16,238.35345458984375,238.89883887380557,235.7433821243887,237.8859696087846,39791800
430,2022-09-19,238.13919067382812,238.74300685593585,234.5649620689847,236.14268298899873,26826900
431,2022-09-20,236.12318420410156,237.15552077631924,233.38651445985508,235.7531105348159,26660300
432,2022-09-21,232.71453857421875,241.19725554129616,232.66584036427636,237.89571901145976,28625600
